5,PL-025,2025-09-16 22:04:42,145,45
5,PL-025,2025-09-16 22:04:42,195,45
5,PL-025,2025-09-16 22:04:42,245,45
5,BR-178,2025-09-16 22:21:59,295,45
5,BR-178,2025-09-16 22:21:59,335,45
5,BR-178,2025-09-16 23:21:10,375,45
5,BR-178,2025-09-16 23:21:10,415,45
5,GK-874,2025-09-16 13:40:27,455,45
5,GK-874,2025-09-16 16:27:39,455,65
5,GK-874,2025-09-16 16:27:39,5,85
6,GK-874,2025-09-16 16:27:39,5,5
6,GK-874,2025-09-16 21:59:19,40,5
6,GT-243,2025-09-16 13:40:27,75,5
6,GT-243,2025-09-16 13:40:27,115,5
6,GT-243,2025-09-16 22:21:59,155,5
6,GT-243,2025-09-16 22:21:59,195,5
6,GT-243,2025-09-16 22:21:59,235,5
6,GT-243,2025-09-16 22:21:59,275,5
6,BP-896,2025-09-16 13:34:13,5,25
6,BP-896,2025-09-16 13:34:13,45,25
6,BP-896,2025-09-16 13:40:27,85,25
6,BP-896,2025-09-16 13:40:27,125,25
6,BP-896,2025-09-16 15:06:35,165,25
6,BP-896,2025-09-16 15:06:35,205,25
6,BP-896,2025-09-16 15:06:35,245,25
6,BP-896,2025-09-16 15:06:35,285,25
6,BP-896,2025-09-16 16:49:13,325,25
6,BP-896,2025-09-16 16:49:13,365,25
6,BP-896,2025-09-16 16:49:13,405,25
6,BP-896,2025-09-16 19:07:42,445,25
6,BP-896,2025-09-16 19:07:42,5,55
6,BP-896,2025-09-16 19:07:42,45,55
6,BP-896,2025-09-16 21:34:41,85,55
7,BP-896,2025-09-16 21:34:41,5,5
7,BP-896,2025-09-16 21:59:19,45,5
7,BP-896,2025-09-16 21:59:19,85,5
7,FL-643,2025-09-16 12:09:43,125,5
7,FL-643,2025-09-16 12:09:43,155,5
7,FL-643,2025-09-16 12:09:43,185,5
7,FL-643,2025-09-16 20:39:38,215,5
7,FL-643,2025-09-16 20:39:38,245,5
7,FL-643,2025-09-16 20:39:38,275,5
7,FL-643,2025-09-16 20:39:38,305,5
7,FL-643,2025-09-16 21:03:34,335,5
7,FL-643,2025-09-16 21:34:41,365,5
7,FL-643,2025-09-16 21:34:41,395,5
7,LV-337,2025-09-16 14:08:12,5,35
7,LV-337,2025-09-16 14:36:00,40,35
7,LV-337,2025-09-16 14:36:00,75,35
7,LV-337,2025-09-16 14:36:00,110,35
8,LV-337,2025-09-16 14:56:29,5,5
8,LV-337,2025-09-16 19:07:42,40,5
8,LV-337,2025-09-16 19:07:42,75,5
8,LV-337,2025-09-16 20:39:38,110,5
8,LV-337,2025-09-16 20:39:38,145,5
8,LV-337,2025-09-16 22:21:59,180,5
8,LV-337,2025-09-16 22:21:59,215,5
8,LV-337,2025-09-16 22:21:59,250,5
8,LV-337,2025-09-16 22:21:59,285,5
8,LV-337,2025-09-16 23:21:10,320,5
9,LV-337,2025-09-16 23:21:10,5,5
1,PL-014,2025-09-17 04:15:10,5,5
1,PL-014,2025-09-17 04:15:10,55,5
1,PL-014,2025-09-17 04:15:10,105,5
1,PL-014,2025-09-17 04:15:10,155,5
1,PL-014,2025-09-17 06:24:10,205,5
1,PL-014,2025-09-17 06:24:10,255,5
1,PL-014,2025-09-17 07:23:21,305,5
